state,county,biden_party,trump_party,biden_total_votes,trump_total_votes,biden_won,trump_won,biden_percent,trump_percent
Texas,Zavala County,DEM,REP,2864,1490,TRUE,FALSE,0.6577859439595773,0.34221405604042265
Utah,Beaver County,DEM,REP,356,2673,FALSE,TRUE,0.1175305381313965,0.8824694618686035
Utah,Box Elder County,DEM,REP,4461,21494,FALSE,TRUE,0.17187439799653245,0.8281256020034675
Utah,Cache County,DEM,REP,16069,36802,FALSE,TRUE,0.30392842957386845,0.6960715704261315
Utah,Carbon County,DEM,REP,2306,6255,FALSE,TRUE,0.2693610559514075,0.7306389440485925
Utah,Daggett County,DEM,REP,105,473,FALSE,TRUE,0.18166089965397925,0.8183391003460208
Utah,Davis County,DEM,REP,57029,103255,FALSE,TRUE,0.3557997055226972,0.6442002944773029
Utah,Duchesne County,DEM,REP,830,7445,FALSE,TRUE,0.10030211480362537,0.8996978851963746
Utah,Emery County,DEM,REP,566,4166,FALSE,TRUE,0.11961115807269654,0.8803888419273035
Utah,Garfield County,DEM,REP,514,2158,FALSE,TRUE,0.19236526946107785,0.8076347305389222
Utah,Grand County,DEM,REP,2733,2168,TRUE,FALSE,0.5576412976943481,0.4423587023056519
Utah,Iron County,DEM,REP,4685,18143,FALSE,TRUE,0.20523041878394954,0.7947695812160505
Utah,Juab County,DEM,REP,645,5087,FALSE,TRUE,0.11252616887648291,0.8874738311235171
Utah,Kane County,DEM,REP,1083,2998,FALSE,TRUE,0.2653761333006616,0.7346238666993383
Utah,Millard County,DEM,REP,603,5145,FALSE,TRUE,0.10490605427974947,0.8950939457202505
Utah,Morgan County,DEM,REP,1060,4957,FALSE,TRUE,0.17616752534485625,0.8238324746551438
Utah,Piute County,DEM,REP,86,773,FALSE,TRUE,0.10011641443538999,0.89988358556461
Utah,Rich County,DEM,REP,180,1157,FALSE,TRUE,0.13462976813762154,0.8653702318623785
Utah,Salt Lake County,DEM,REP,289289,229555,TRUE,FALSE,0.5575645087926236,0.44243549120737635
Utah,San Juan County,DEM,REP,3082,3525,FALSE,TRUE,0.4664749508097472,0.5335250491902528
Utah,Sanpete County,DEM,REP,1773,10315,FALSE,TRUE,0.146674387822634,0.853325612177366
Utah,Sevier County,DEM,REP,1084,9052,FALSE,TRUE,0.1069455406471981,0.8930544593528019
Utah,Summit County,DEM,REP,14947,9928,TRUE,FALSE,0.6008844221105528,0.3991155778894472
Utah,Tooele County,DEM,REP,8943,21014,FALSE,TRUE,0.29852788997563173,0.7014721100243683
Utah,Uintah County,DEM,REP,1601,12777,FALSE,TRUE,0.11135067464181388,0.8886493253581861
Utah,Utah County,DEM,REP,72739,183778,FALSE,TRUE,0.28356405228503373,0.7164359477149662
Utah,Wasatch County,DEM,REP,6090,10542,FALSE,TRUE,0.3661616161616162,0.6338383838383839
Utah,Washington County,DEM,REP,20346,66585,FALSE,TRUE,0.23404769299789488,0.7659523070021051
Utah,Wayne County,DEM,REP,365,1229,FALSE,TRUE,0.22898368883312423,0.7710163111668757
Utah,Weber County,DEM,REP,40458,65414,FALSE,TRUE,0.38214069820160196,0.617859301798398
Vermont,Jamaica,DEM,REP,406,149,TRUE,FALSE,0.7315315315315315,0.2684684684684685
Vermont,Jay,DEM,REP,144,139,TRUE,FALSE,0.508833922261484,0.49116607773851595
Vermont,Jericho,DEM,REP,2657,905,TRUE,FALSE,0.7459292532285233,0.2540707467714767
Vermont,Johnson,DEM,REP,994,528,TRUE,FALSE,0.6530880420499343,0.3469119579500657
Vermont,Kirby,DEM,REP,190,129,TRUE,FALSE,0.5956112852664577,0.4043887147335423
Vermont,Landgrove,DEM,REP,114,18,TRUE,FALSE,0.8636363636363636,0.13636363636363635
Vermont,Leicester,DEM,REP,296,230,TRUE,FALSE,0.5627376425855514,0.43726235741444863
Vermont,Lemington,DEM,REP,25,23,TRUE,FALSE,0.5208333333333334,0.47916666666666663
Vermont,Lincoln,DEM,REP,723,211,TRUE,FALSE,0.7740899357601713,0.22591006423982873
Vermont,Londonderry,DEM,REP,744,347,TRUE,FALSE,0.6819431714023831,0.31805682859761686
Vermont,Barnet,DEM,REP,624,437,TRUE,FALSE,0.588124410933082,0.411875589066918
Vermont,Lowell,DEM,REP,201,273,FALSE,TRUE,0.4240506329113924,0.5759493670886076
Vermont,Ludlow,DEM,REP,718,473,TRUE,FALSE,0.6028547439126785,0.39714525608732154
Vermont,Lunenburg,DEM,REP,243,366,FALSE,TRUE,0.39901477832512317,0.6009852216748768
Vermont,Lyndon,DEM,REP,1207,1136,TRUE,FALSE,0.5151515151515151,0.48484848484848486
Vermont,Maidstone,DEM,REP,67,74,FALSE,TRUE,0.475177304964539,0.524822695035461
Vermont,Manchester,DEM,REP,1985,732,TRUE,FALSE,0.7305852042694148,0.26941479573058524
Vermont,Marlboro,DEM,REP,528,94,TRUE,FALSE,0.8488745980707395,0.1511254019292605
Vermont,Marshfield,DEM,REP,586,336,TRUE,FALSE,0.6355748373101953,0.36442516268980474
Vermont,Mendon,DEM,REP,445,314,TRUE,FALSE,0.5862977602108037,0.4137022397891963
Vermont,Middlebury,DEM,REP,3479,732,TRUE,FALSE,0.8261695559249584,0.17383044407504156
Vermont,Barre,DEM,REP,2380,1298,TRUE,FALSE,0.6470908102229472,0.35290918977705277
Vermont,Middlesex,DEM,REP,977,231,TRUE,FALSE,0.8087748344370861,0.1912251655629139
Vermont,Middletown Springs,DEM,REP,308,225,TRUE,FALSE,0.5778611632270169,0.42213883677298314
Vermont,Milton,DEM,REP,3344,2612,TRUE,FALSE,0.5614506380120886,0.4385493619879114
Vermont,Monkton,DEM,REP,960,395,TRUE,FALSE,0.7084870848708487,0.29151291512915134
Vermont,Montgomery,DEM,REP,449,278,TRUE,FALSE,0.6176066024759285,0.38239339752407153
Vermont,Montpelier,DEM,REP,4576,468,TRUE,FALSE,0.9072164948453608,0.09278350515463918
Vermont,Moretown,DEM,REP,926,223,TRUE,FALSE,0.8059181897302001,0.19408181026979987
Vermont,Morgan,DEM,REP,172,218,FALSE,TRUE,0.441025641025641,0.558974358974359
Vermont,Morristown,DEM,REP,2256,833,TRUE,FALSE,0.7303334412431207,0.2696665587568793
Vermont,Mount Holly,DEM,REP,452,375,TRUE,FALSE,0.5465538089480049,0.45344619105199513
Vermont,Barre Town,DEM,REP,2512,2093,TRUE,FALSE,0.5454940282301846,0.45450597176981544
Vermont,Mount Tabor,DEM,REP,55,56,FALSE,TRUE,0.4954954954954955,0.5045045045045045
Vermont,Newark,DEM,REP,169,159,TRUE,FALSE,0.5152439024390244,0.4847560975609756
Vermont,Newbury,DEM,REP,682,490,TRUE,FALSE,0.5819112627986348,0.4180887372013652
Vermont,Newfane,DEM,REP,842,261,TRUE,FALSE,0.7633726201269265,0.23662737987307347
Vermont,New Haven,DEM,REP,732,396,TRUE,FALSE,0.648936170212766,0.35106382978723405
Vermont,Newport,DEM,REP,1033,757,TRUE,FALSE,0.5770949720670391,0.4229050279329609
Vermont,Newport Town,DEM,REP,341,415,FALSE,TRUE,0.45105820105820105,0.548941798941799
Vermont,Northfield,DEM,REP,1508,837,TRUE,FALSE,0.6430703624733476,0.3569296375266524
Vermont,North Hero,DEM,REP,430,250,TRUE,FALSE,0.6323529411764706,0.36764705882352944
Vermont,Norton,DEM,REP,44,62,FALSE,TRUE,0.41509433962264153,0.5849056603773585
Vermont,Barton,DEM,REP,687,570,TRUE,FALSE,0.5465393794749404,0.45346062052505964
Vermont,Norwich,DEM,REP,2316,211,TRUE,FALSE,0.9165017807677087,0.08349821923229128
Vermont,Orange,DEM,REP,261,324,FALSE,TRUE,0.4461538461538462,0.5538461538461539
Vermont,Orwell,DEM,REP,367,351,TRUE,FALSE,0.5111420612813371,0.4888579387186629
Vermont,Panton,DEM,REP,271,137,TRUE,FALSE,0.6642156862745098,0.3357843137254902
Vermont,Pawlet,DEM,REP,496,369,TRUE,FALSE,0.5734104046242775,0.4265895953757225
Vermont,Peacham,DEM,REP,357,141,TRUE,FALSE,0.7168674698795181,0.2831325301204819
Vermont,Peru,DEM,REP,218,71,TRUE,FALSE,0.754325259515571,0.24567474048442905
Vermont,Pittsfield,DEM,REP,206,120,TRUE,FALSE,0.6319018404907976,0.36809815950920244
Vermont,Pittsford,DEM,REP,896,784,TRUE,FALSE,0.5333333333333333,0.4666666666666667
Vermont,Plainfield,DEM,REP,606,166,TRUE,FALSE,0.7849740932642487,0.21502590673575128
Vermont,Belvidere,DEM,REP,79,93,FALSE,TRUE,0.45930232558139533,0.5406976744186047
Vermont,Plymouth,DEM,REP,251,104,TRUE,FALSE,0.7070422535211267,0.2929577464788733
Vermont,Pomfret,DEM,REP,509,146,TRUE,FALSE,0.7770992366412214,0.22290076335877862
Vermont,Poultney,DEM,REP,844,755,TRUE,FALSE,0.5278298936835523,0.47217010631644774
Vermont,Pownal,DEM,REP,892,831,TRUE,FALSE,0.5177016831108532,0.4822983168891468
Vermont,Proctor,DEM,REP,534,392,TRUE,FALSE,0.5766738660907127,0.4233261339092873
Vermont,Putney,DEM,REP,1234,235,TRUE,FALSE,0.8400272294077604,0.15997277059223958
Vermont,Randolph,DEM,REP,1685,801,TRUE,FALSE,0.6777956556717619,0.3222043443282381
Vermont,Reading,DEM,REP,312,120,TRUE,FALSE,0.7222222222222222,0.2777777777777778
Vermont,Readsboro,DEM,REP,203,212,FALSE,TRUE,0.4891566265060241,0.5108433734939759
Vermont,Richford,DEM,REP,434,478,FALSE,TRUE,0.4758771929824561,0.5241228070175439
Vermont,Bennington,DEM,REP,4369,2473,TRUE,FALSE,0.6385559777842736,0.36144402221572636
Vermont,Richmond,DEM,REP,2287,572,TRUE,FALSE,0.7999300454704442,0.20006995452955578
Vermont,Ripton,DEM,REP,280,76,TRUE,FALSE,0.7865168539325843,0.2134831460674157
Vermont,Rochester,DEM,REP,526,183,TRUE,FALSE,0.7418899858956276,0.2581100141043724
Vermont,Rockingham,DEM,REP,1703,718,TRUE,FALSE,0.7034283353985956,0.2965716646014044
Vermont,Roxbury,DEM,REP,281,134,TRUE,FALSE,0.6771084337349398,0.3228915662650602
Vermont,Royalton,DEM,REP,930,492,TRUE,FALSE,0.6540084388185654,0.3459915611814346
Vermont,Rupert,DEM,REP,269,154,TRUE,FALSE,0.6359338061465721,0.36406619385342787
Vermont,Rutland,DEM,REP,4679,3026,TRUE,FALSE,0.6072680077871512,0.3927319922128488
Vermont,Rutland Town,DEM,REP,1376,1039,TRUE,FALSE,0.5697722567287785,0.4302277432712215
Vermont,Ryegate,DEM,REP,329,298,TRUE,FALSE,0.5247208931419458,0.4752791068580542
Vermont,Benson,DEM,REP,258,305,FALSE,TRUE,0.458259325044405,0.5417406749555951
Vermont,St. Albans,DEM,REP,1982,946,TRUE,FALSE,0.6769125683060109,0.3230874316939891
Vermont,St. Albans Town,DEM,REP,2126,1557,TRUE,FALSE,0.5772468096660331,0.42275319033396686
Vermont,St. George,DEM,REP,310,131,TRUE,FALSE,0.7029478458049887,0.2970521541950113
Vermont,St. Johnsbury,DEM,REP,2034,1218,TRUE,FALSE,0.6254612546125461,0.3745387453874539
Vermont,Salisbury,DEM,REP,393,258,TRUE,FALSE,0.6036866359447005,0.3963133640552995
Vermont,Sandgate,DEM,REP,147,96,TRUE,FALSE,0.6049382716049383,0.3950617283950617
Vermont,Searsburg,DEM,REP,28,36,FALSE,TRUE,0.4375,0.5625
Vermont,Shaftsbury,DEM,REP,1346,818,TRUE,FALSE,0.621996303142329,0.378003696857671
Vermont,Sharon,DEM,REP,585,278,TRUE,FALSE,0.6778679026651216,0.32213209733487835
Vermont,Sheffield,DEM,REP,197,163,TRUE,FALSE,0.5472222222222223,0.4527777777777777
Vermont,Berkshire,DEM,REP,284,402,FALSE,TRUE,0.4139941690962099,0.5860058309037901
Vermont,Shelburne,DEM,REP,4358,953,TRUE,FALSE,0.8205610996045942,0.17943890039540578
Vermont,Sheldon,DEM,REP,435,532,FALSE,TRUE,0.4498448810754912,0.5501551189245089
Vermont,Killington,DEM,REP,560,255,TRUE,FALSE,0.6871165644171779,0.31288343558282206
Vermont,Shoreham,DEM,REP,445,263,TRUE,FALSE,0.6285310734463276,0.37146892655367236
Vermont,Shrewsbury,DEM,REP,395,268,TRUE,FALSE,0.5957767722473605,0.4042232277526395
Vermont,South Burlington,DEM,REP,10057,2271,TRUE,FALSE,0.8157852044127191,0.18421479558728093
Vermont,South Hero,DEM,REP,903,376,TRUE,FALSE,0.706020328381548,0.29397967161845195
Vermont,Springfield,DEM,REP,2583,1768,TRUE,FALSE,0.5936566306596185,0.4063433693403815
Vermont,Stamford,DEM,REP,254,267,FALSE,TRUE,0.4875239923224568,0.5124760076775432
Vermont,Stannard,DEM,REP,82,28,TRUE,FALSE,0.7454545454545455,0.2545454545454545
Vermont,Berlin,DEM,REP,960,520,TRUE,FALSE,0.6486486486486487,0.3513513513513513
Vermont,Starksboro,DEM,REP,636,333,TRUE,FALSE,0.6563467492260062,0.3436532507739938
Vermont,Stockbridge,DEM,REP,341,123,TRUE,FALSE,0.7349137931034483,0.2650862068965517
Vermont,Stowe,DEM,REP,2706,599,TRUE,FALSE,0.8187594553706505,0.18124054462934946
Vermont,Strafford,DEM,REP,656,118,TRUE,FALSE,0.8475452196382429,0.15245478036175708
Vermont,Stratton,DEM,REP,119,67,TRUE,FALSE,0.6397849462365591,0.3602150537634409
Vermont,Sudbury,DEM,REP,252,128,TRUE,FALSE,0.6631578947368421,0.33684210526315794
Vermont,Sunderland,DEM,REP,386,240,TRUE,FALSE,0.6166134185303515,0.38338658146964855
Vermont,Sutton,DEM,REP,245,275,FALSE,TRUE,0.47115384615384615,0.5288461538461539
Vermont,Swanton,DEM,REP,1566,1546,TRUE,FALSE,0.5032133676092545,0.4967866323907455
Vermont,Thetford,DEM,REP,1448,409,TRUE,FALSE,0.7797522886375875,0.2202477113624125
Vermont,Bethel,DEM,REP,728,381,TRUE,FALSE,0.6564472497745717,0.3435527502254283
Vermont,Addison,DEM,REP,445,379,TRUE,FALSE,0.5400485436893204,0.4599514563106796
Vermont,Tinmouth,DEM,REP,170,163,TRUE,FALSE,0.5105105105105106,0.48948948948948945
Vermont,Topsham,DEM,REP,273,356,FALSE,TRUE,0.43402225755166934,0.5659777424483307
Vermont,Townshend,DEM,REP,553,191,TRUE,FALSE,0.7432795698924731,0.2567204301075269
Vermont,Troy,DEM,REP,370,394,FALSE,TRUE,0.48429319371727747,0.5157068062827226
Vermont,Tunbridge,DEM,REP,514,314,TRUE,FALSE,0.6207729468599034,0.37922705314009664
Vermont,Underhill,DEM,REP,1633,526,TRUE,FALSE,0.7563686892079666,0.24363131079203337
Vermont,Vergennes,DEM,REP,1016,428,TRUE,FALSE,0.703601108033241,0.29639889196675895
Vermont,Vernon,DEM,REP,718,549,TRUE,FALSE,0.5666929755327546,0.43330702446724545
Vermont,Vershire,DEM,REP,264,134,TRUE,FALSE,0.6633165829145728,0.33668341708542715
Vermont,Victory,DEM,REP,17,36,FALSE,TRUE,0.32075471698113206,0.679245283018868
Vermont,Bloomfield,DEM,REP,55,73,FALSE,TRUE,0.4296875,0.5703125
Vermont,Waitsfield,DEM,REP,1023,200,TRUE,FALSE,0.8364677023712184,0.16353229762878163
Vermont,Walden,DEM,REP,351,207,TRUE,FALSE,0.6290322580645161,0.3709677419354839
Vermont,Wallingford,DEM,REP,703,563,TRUE,FALSE,0.5552922590837283,0.44470774091627174
Vermont,Waltham,DEM,REP,216,102,TRUE,FALSE,0.6792452830188679,0.3207547169811321
Vermont,Wardsboro,DEM,REP,325,159,TRUE,FALSE,0.6714876033057852,0.32851239669421484
Vermont,Warren,DEM,REP,1039,179,TRUE,FALSE,0.8530377668308703,0.1469622331691297
Vermont,Washington,DEM,REP,306,283,TRUE,FALSE,0.5195246179966044,0.48047538200339557
Vermont,Waterbury,DEM,REP,2778,621,TRUE,FALSE,0.8172992056487202,0.18270079435127984
Vermont,Waterford,DEM,REP,421,387,TRUE,FALSE,0.5210396039603961,0.47896039603960394
Vermont,Waterville,DEM,REP,227,209,TRUE,FALSE,0.5206422018348624,0.47935779816513757
Vermont,Bolton,DEM,REP,537,218,TRUE,FALSE,0.7112582781456953,0.2887417218543047
Vermont,Weathersfield,DEM,REP,1018,725,TRUE,FALSE,0.5840504876649455,0.4159495123350545
Vermont,Wells,DEM,REP,315,416,FALSE,TRUE,0.43091655266757867,0.5690834473324213
Vermont,West Fairlee,DEM,REP,219,125,TRUE,FALSE,0.6366279069767442,0.3633720930232558
Vermont,Westfield,DEM,REP,190,146,TRUE,FALSE,0.5654761904761905,0.43452380952380953
Vermont,Westford,DEM,REP,964,413,TRUE,FALSE,0.7000726216412491,0.29992737835875094
Vermont,West Haven,DEM,REP,78,70,TRUE,FALSE,0.527027027027027,0.472972972972973
Vermont,Westminster,DEM,REP,1303,429,TRUE,FALSE,0.7523094688221709,0.24769053117782913
Vermont,Westmore,DEM,REP,126,102,TRUE,FALSE,0.5526315789473685,0.4473684210526315
Vermont,Weston,DEM,REP,332,114,TRUE,FALSE,0.7443946188340808,0.25560538116591924
Vermont,West Rutland,DEM,REP,510,613,FALSE,TRUE,0.4541406945681211,0.5458593054318789
Vermont,Bradford,DEM,REP,893,549,TRUE,FALSE,0.6192787794729542,0.3807212205270458
Vermont,West Windsor,DEM,REP,618,200,TRUE,FALSE,0.7555012224938875,0.24449877750611249
Vermont,Weybridge,DEM,REP,517,78,TRUE,FALSE,0.8689075630252101,0.1310924369747899
Vermont,Wheelock,DEM,REP,236,200,TRUE,FALSE,0.5412844036697247,0.45871559633027525
Vermont,Whiting,DEM,REP,124,84,TRUE,FALSE,0.5961538461538461,0.40384615384615385
Vermont,Whitingham,DEM,REP,397,340,TRUE,FALSE,0.5386702849389416,0.46132971506105835
Vermont,Williamstown,DEM,REP,858,923,FALSE,TRUE,0.48175182481751827,0.5182481751824817
Vermont,Williston,DEM,REP,4961,1699,TRUE,FALSE,0.7448948948948949,0.2551051051051051
Vermont,Wilmington,DEM,REP,789,341,TRUE,FALSE,0.6982300884955752,0.3017699115044248
Vermont,Windham,DEM,REP,187,83,TRUE,FALSE,0.6925925925925925,0.30740740740740746
Vermont,Windsor,DEM,REP,1266,537,TRUE,FALSE,0.7021630615640599,0.29783693843594006
Vermont,Braintree,DEM,REP,434,260,TRUE,FALSE,0.6253602305475504,0.3746397694524496
Vermont,Winhall,DEM,REP,473,182,TRUE,FALSE,0.7221374045801526,0.27786259541984737
Vermont,Winooski,DEM,REP,3005,585,TRUE,FALSE,0.8370473537604457,0.1629526462395543
Vermont,Wolcott,DEM,REP,589,306,TRUE,FALSE,0.6581005586592179,0.3418994413407821
Vermont,Woodbury,DEM,REP,372,196,TRUE,FALSE,0.6549295774647887,0.34507042253521125
Vermont,Woodford,DEM,REP,95,96,FALSE,TRUE,0.4973821989528796,0.5026178010471204
Vermont,Woodstock,DEM,REP,1645,402,TRUE,FALSE,0.8036150464093795,0.19638495359062047
Vermont,Worcester,DEM,REP,464,125,TRUE,FALSE,0.7877758913412564,0.21222410865874364
Vermont,Brandon,DEM,REP,1213,896,TRUE,FALSE,0.575154101469891,0.424845898530109
Vermont,Brattleboro,DEM,REP,5423,1053,TRUE,FALSE,0.8373996294008648,0.16260037059913524
Vermont,Bridgewater,DEM,REP,372,212,TRUE,FALSE,0.636986301369863,0.363013698630137
Vermont,Bridport,DEM,REP,392,321,TRUE,FALSE,0.5497896213183731,0.45021037868162694
Vermont,Brighton,DEM,REP,258,342,FALSE,TRUE,0.43,0.5700000000000001
Vermont,Bristol,DEM,REP,1482,691,TRUE,FALSE,0.6820064427059365,0.31799355729406353
Vermont,Albany,DEM,REP,286,235,TRUE,FALSE,0.5489443378119002,0.4510556621880998
Vermont,Brookfield,DEM,REP,506,307,TRUE,FALSE,0.6223862238622386,0.37761377613776137
Vermont,Brookline,DEM,REP,217,96,TRUE,FALSE,0.6932907348242812,0.30670926517571884
Vermont,Brownington,DEM,REP,218,265,FALSE,TRUE,0.45134575569358176,0.5486542443064182
Vermont,Brunswick,DEM,REP,27,35,FALSE,TRUE,0.43548387096774194,0.564516129032258
Vermont,Burke,DEM,REP,534,366,TRUE,FALSE,0.5933333333333334,0.4066666666666666
Vermont,Burlington,DEM,REP,19238,2293,TRUE,FALSE,0.8935023919000511,0.1064976080999489
Vermont,Cabot,DEM,REP,558,296,TRUE,FALSE,0.6533957845433255,0.3466042154566745
Vermont,Calais,DEM,REP,886,221,TRUE,FALSE,0.8003613369467028,0.19963866305329725
Vermont,Cambridge,DEM,REP,1521,587,TRUE,FALSE,0.7215370018975332,0.2784629981024668
Vermont,Canaan,DEM,REP,239,241,FALSE,TRUE,0.4979166666666667,0.5020833333333333
Vermont,Alburgh,DEM,REP,550,499,TRUE,FALSE,0.5243088655862727,0.47569113441372735
Vermont,Castleton,DEM,REP,1056,1042,TRUE,FALSE,0.5033365109628217,0.4966634890371783
Vermont,Cavendish,DEM,REP,466,297,TRUE,FALSE,0.6107470511140236,0.3892529488859764
Vermont,Charleston,DEM,REP,247,274,FALSE,TRUE,0.4740882917466411,0.5259117082533589
Vermont,Charlotte,DEM,REP,2285,511,TRUE,FALSE,0.817238912732475,0.18276108726752505
Vermont,Chelsea,DEM,REP,404,284,TRUE,FALSE,0.5872093023255814,0.41279069767441856
Vermont,Chester,DEM,REP,1089,619,TRUE,FALSE,0.6375878220140515,0.3624121779859485
Vermont,Chittenden,DEM,REP,473,343,TRUE,FALSE,0.5796568627450981,0.4203431372549019
Vermont,Clarendon,DEM,REP,656,782,FALSE,TRUE,0.4561891515994437,0.5438108484005564
Vermont,Colchester,DEM,REP,6451,2852,TRUE,FALSE,0.6934322261636031,0.3065677738363969
Vermont,Concord,DEM,REP,262,343,FALSE,TRUE,0.43305785123966944,0.5669421487603306
Vermont,Andover,DEM,REP,216,132,TRUE,FALSE,0.6206896551724138,0.3793103448275862
Vermont,Corinth,DEM,REP,459,350,TRUE,FALSE,0.5673671199011124,0.43263288009888756
Vermont,Cornwall,DEM,REP,663,145,TRUE,FALSE,0.8205445544554455,0.1794554455445545
Vermont,Coventry,DEM,REP,245,294,FALSE,TRUE,0.45454545454545453,0.5454545454545454
Vermont,Craftsbury,DEM,REP,558,190,TRUE,FALSE,0.7459893048128342,0.2540106951871658
Vermont,Danby,DEM,REP,325,405,FALSE,TRUE,0.4452054794520548,0.5547945205479452
Vermont,Danville,DEM,REP,855,559,TRUE,FALSE,0.6046676096181046,0.3953323903818954
Vermont,Derby,DEM,REP,1167,1280,FALSE,TRUE,0.47691050265631385,0.5230894973436861
Vermont,Dorset,DEM,REP,997,377,TRUE,FALSE,0.7256186317321689,0.2743813682678311
Vermont,Dover,DEM,REP,613,296,TRUE,FALSE,0.6743674367436744,0.3256325632563256
Vermont,Dummerston,DEM,REP,1035,281,TRUE,FALSE,0.7864741641337386,0.2135258358662614
Vermont,Arlington,DEM,REP,929,511,TRUE,FALSE,0.6451388888888889,0.35486111111111107
Vermont,Duxbury,DEM,REP,648,243,TRUE,FALSE,0.7272727272727273,0.2727272727272727
Vermont,East Haven,DEM,REP,69,65,TRUE,FALSE,0.5149253731343284,0.4850746268656716
Vermont,East Montpelier,DEM,REP,1315,391,TRUE,FALSE,0.7708089097303634,0.22919109026963658
Vermont,Eden,DEM,REP,303,313,FALSE,TRUE,0.49188311688311687,0.5081168831168832
Vermont,Elmore,DEM,REP,447,149,TRUE,FALSE,0.75,0.25
Vermont,Enosburgh,DEM,REP,640,590,TRUE,FALSE,0.5203252032520326,0.4796747967479674
Vermont,Essex,DEM,REP,9573,3415,TRUE,FALSE,0.7370649830612873,0.2629350169387127
Vermont,Fairfax,DEM,REP,1648,1229,TRUE,FALSE,0.5728189085853319,0.4271810914146681
Vermont,Fairfield,DEM,REP,625,474,TRUE,FALSE,0.5686988171064604,0.4313011828935396
Vermont,Fair Haven,DEM,REP,624,647,FALSE,TRUE,0.4909520062942565,0.5090479937057435
Vermont,Athens,DEM,REP,120,84,TRUE,FALSE,0.5882352941176471,0.4117647058823529
Vermont,Fairlee,DEM,REP,442,160,TRUE,FALSE,0.7342192691029901,0.26578073089700993
Vermont,Fayston,DEM,REP,796,150,TRUE,FALSE,0.8414376321353065,0.15856236786469347
Vermont,Ferrisburg,DEM,REP,1202,561,TRUE,FALSE,0.681792399319342,0.318207600680658
Vermont,Fletcher,DEM,REP,494,291,TRUE,FALSE,0.6292993630573248,0.3707006369426752
Vermont,Franklin,DEM,REP,318,407,FALSE,TRUE,0.4386206896551724,0.5613793103448276
Vermont,Georgia,DEM,REP,1517,1295,TRUE,FALSE,0.5394736842105263,0.4605263157894737
Vermont,Glover,DEM,REP,401,239,TRUE,FALSE,0.6265625,0.3734375
Vermont,Goshen,DEM,REP,90,34,TRUE,FALSE,0.7258064516129032,0.27419354838709675
Vermont,Grafton,DEM,REP,263,129,TRUE,FALSE,0.6709183673469388,0.32908163265306123
Vermont,Granby,DEM,REP,20,23,FALSE,TRUE,0.46511627906976744,0.5348837209302326
Vermont,Bakersfield,DEM,REP,395,272,TRUE,FALSE,0.5922038980509745,0.4077961019490255
Vermont,Grand Isle,DEM,REP,831,538,TRUE,FALSE,0.6070124178232287,0.3929875821767713
Vermont,Granville,DEM,REP,136,30,TRUE,FALSE,0.8192771084337349,0.1807228915662651
Vermont,Greensboro,DEM,REP,365,106,TRUE,FALSE,0.7749469214437368,0.22505307855626322
Vermont,Groton,DEM,REP,248,272,FALSE,TRUE,0.47692307692307695,0.523076923076923
Vermont,Guildhall,DEM,REP,79,90,FALSE,TRUE,0.46745562130177515,0.5325443786982249
Vermont,Guilford,DEM,REP,975,345,TRUE,FALSE,0.7386363636363636,0.26136363636363635
Vermont,Halifax,DEM,REP,273,193,TRUE,FALSE,0.5858369098712446,0.4141630901287554
Vermont,Hancock,DEM,REP,102,57,TRUE,FALSE,0.6415094339622641,0.3584905660377359
Vermont,Hardwick,DEM,REP,932,576,TRUE,FALSE,0.6180371352785146,0.38196286472148544
Vermont,Hartford,DEM,REP,4516,1574,TRUE,FALSE,0.7415435139573071,0.2584564860426929
Vermont,Baltimore,DEM,REP,63,72,FALSE,TRUE,0.4666666666666667,0.5333333333333333
Vermont,Hartland,DEM,REP,1511,631,TRUE,FALSE,0.7054154995331466,0.29458450046685336
Vermont,Highgate,DEM,REP,698,977,FALSE,TRUE,0.4167164179104478,0.5832835820895522
Vermont,Hinesburg,DEM,REP,2254,749,TRUE,FALSE,0.7505827505827506,0.2494172494172494
Vermont,Holland,DEM,REP,139,210,FALSE,TRUE,0.3982808022922636,0.6017191977077364
Vermont,Hubbardton,DEM,REP,221,191,TRUE,FALSE,0.5364077669902912,0.46359223300970875
Vermont,Huntington,DEM,REP,1047,312,TRUE,FALSE,0.7704194260485652,0.22958057395143483
Vermont,Hyde Park,DEM,REP,1118,546,TRUE,FALSE,0.671875,0.328125
Vermont,Ira,DEM,REP,130,130,TRUE,FALSE,0.5,0.5
Vermont,Irasburg,DEM,REP,257,405,FALSE,TRUE,0.38821752265861026,0.6117824773413898
Vermont,Isle La Motte,DEM,REP,191,147,TRUE,FALSE,0.5650887573964497,0.4349112426035503
Vermont,Barnard,DEM,REP,465,177,TRUE,FALSE,0.7242990654205608,0.2757009345794392
Virginia,Accomack County,DEM,REP,7578,9172,FALSE,TRUE,0.4524179104477612,0.5475820895522387
Virginia,Albemarle County,DEM,REP,42466,20804,TRUE,FALSE,0.6711869764501344,0.32881302354986564
Virginia,Alleghany County,DEM,REP,2243,5859,FALSE,TRUE,0.2768452234016292,0.7231547765983708
Virginia,Amelia County,DEM,REP,2411,5390,FALSE,TRUE,0.30906294064863477,0.6909370593513653
Virginia,Amherst County,DEM,REP,5672,11041,FALSE,TRUE,0.3393765332375995,0.6606234667624005
